날짜,시가,고가,저가,종가,거래량,등락률
2021-05-03,136000,136500,128000,128000,35597,-4.477611940298507
2021-05-04,128000,130500,127000,128500,11682,0.390625
2021-05-06,128500,129500,126000,126000,11504,-1.9455252918287937
2021-05-07,126500,128500,125000,127500,9550,1.1904761904761905
2021-05-10,128000,132500,126500,132000,11741,3.5294117647058822
2021-05-11,131500,131500,128000,130000,9348,-1.5151515151515151
2021-05-12,131500,135000,130000,131000,19637,0.7692307692307693
2021-05-13,129500,131500,128000,130000,11177,-0.7633587786259541
2021-05-14,130500,138000,130000,136000,26170,4.615384615384616
2021-05-17,138000,138500,134000,136500,15367,0.3676470588235294
2021-05-18,135500,137500,135000,136500,6509,0.0
2021-05-20,135500,136000,131500,135000,10718,-1.098901098901099
2021-05-21,135000,136500,133500,134500,14206,-0.3703703703703704
2021-05-24,136000,136000,131000,131500,9338,-2.2304832713754648
2021-05-25,132500,133000,131000,131500,6867,0.0
2021-05-26,131500,132500,131000,132500,5497,0.7604562737642585
2021-05-27,132500,132500,130500,130500,5363,-1.509433962264151
2021-05-28,131000,131500,129500,131000,4856,0.38314176245210724
2021-05-31,131500,133500,130000,131500,12047,0.38167938931297707
