날짜,시가,고가,저가,종가,거래량,등락률
2023-11-01,7070,7850,7000,7040,13364,-0.28328611898017
2023-11-02,7040,7250,7040,7230,3968,2.6988636363636362
2023-11-03,7230,7360,7230,7360,458,1.7980636237897647
2023-11-06,7370,8370,7370,7850,7485,6.657608695652175
2023-11-07,7850,8000,7420,7490,2744,-4.585987261146497
2023-11-08,7490,8230,7270,7310,5218,-2.403204272363151
2023-11-09,7390,7390,7320,7390,182,1.094391244870041
2023-11-10,7390,7550,7340,7470,268,1.0825439783491204
2023-11-13,7440,7440,7300,7440,1298,-0.4016064257028112
2023-11-14,7300,7500,7300,7450,713,0.13440860215053765
2023-11-15,7550,7560,7410,7420,875,-0.4026845637583893
2023-11-16,7600,7600,7420,7480,23,0.8086253369272237
2023-11-17,7480,7520,7370,7480,360,0.0
2023-11-20,7460,7480,7320,7360,3428,-1.6042780748663104
2023-11-21,7320,7410,7320,7380,532,0.2717391304347826
2023-11-22,7350,7430,7230,7350,1995,-0.40650406504065045
2023-11-23,7350,7370,7230,7260,1658,-1.2244897959183674
2023-11-24,7260,7400,7250,7360,1894,1.3774104683195594
2023-11-27,7360,7380,7270,7340,1131,-0.2717391304347826
2023-11-28,7460,7460,7250,7310,617,-0.4087193460490463
2023-11-29,7310,7310,7240,7300,139,-0.13679890560875513
2023-11-30,7350,7650,7260,7630,3694,4.52054794520548
