날짜,시가,고가,저가,종가,거래량,등락률
2022-01-03,17350,17550,17250,17550,2445,1.4450867052023122
2022-01-04,17600,17600,17350,17500,1753,-0.2849002849002849
2022-01-05,17200,17500,17000,17050,8916,-2.571428571428571
2022-01-06,17450,17450,16400,16500,10340,-3.225806451612903
2022-01-07,16800,16850,16500,16650,4590,0.9090909090909091
2022-01-10,16850,16850,16200,16400,2814,-1.5015015015015014
2022-01-11,16400,16400,15850,16000,7941,-2.4390243902439024
2022-01-12,16000,16400,15900,16150,2939,0.9375
2022-01-13,16400,16550,16150,16300,3324,0.9287925696594427
2022-01-14,16300,16300,15800,15900,4553,-2.4539877300613497
2022-01-17,16600,19300,16200,16200,50322,1.8867924528301887
2022-01-18,16050,16350,15800,15850,9328,-2.1604938271604937
2022-01-19,15400,15900,15250,15300,5657,-3.4700315457413247
2022-01-20,15050,15850,15050,15700,6551,2.6143790849673203
2022-01-21,15850,16200,15550,16050,2751,2.229299363057325
2022-01-24,16000,16050,15050,15550,5385,-3.115264797507788
2022-01-25,15550,15750,14500,14850,8028,-4.501607717041801
2022-01-26,14200,14850,14200,14600,7472,-1.6835016835016834
2022-01-27,15100,15100,13050,13450,14378,-7.876712328767123
2022-01-28,14250,14400,12750,13550,5674,0.7434944237918215
