날짜,시가,고가,저가,종가,거래량,등락률
2021-08-02,33063,33208,32288,32337,9250,-3.4687602615003437
2021-08-03,32918,32918,31369,32434,7491,0.29996598323901413
2021-08-04,32385,32918,31562,31950,3855,-1.4922612073749768
2021-08-05,32046,32869,31611,32821,3796,2.726134585289515
2021-08-06,33160,33595,32724,33257,7554,1.3284177812985587
2021-08-09,33257,34806,32143,33451,43138,0.5833358390714737
2021-08-10,33499,33644,32530,32870,9426,-1.7368688529490897
2021-08-11,32869,33837,32627,32870,8091,0.0
2021-08-12,33208,33789,32772,33693,10307,2.5038028597505324
2021-08-13,34080,34176,32192,32676,11224,-3.0184311281275042
2021-08-17,32676,32724,29723,30110,22122,-7.852858366997184
2021-08-18,30110,31127,30110,31127,4178,3.3776154101627367
2021-08-19,30788,31949,30497,30498,2139,-2.020753686510104
2021-08-20,30497,30933,29481,29723,5756,-2.541150239359958
2021-08-23,30642,30642,29093,29578,5645,-0.48783770144332667
2021-08-24,30449,30449,29481,29626,5637,0.16228277774021233
2021-08-25,30013,30013,29335,29626,1836,0.0
2021-08-26,29626,29965,29384,29626,2104,0.0
2021-08-27,29626,29723,28900,29723,2857,0.327415108350773
2021-08-30,29529,29916,29142,29142,3626,-1.9547152037142954
2021-08-31,29190,29916,29190,29820,5019,2.3265390158534074
