날짜,시가,고가,저가,종가,거래량,등락률
2023-08-01,19640,20500,19600,20200,9172,2.486047691527143
2023-08-02,20050,22000,19010,21400,22836,5.9405940594059405
2023-08-03,21300,21400,20550,21300,5413,-0.46728971962616817
2023-08-04,21350,21700,20800,21650,7737,1.643192488262911
2023-08-07,21600,21700,21200,21200,3836,-2.0785219399538106
2023-08-08,21200,21350,20600,20600,5894,-2.8301886792452833
2023-08-09,20700,20700,20250,20350,2124,-1.2135922330097086
2023-08-10,21100,23900,21100,22800,180609,12.039312039312039
2023-08-11,23550,23550,21800,22150,23072,-2.850877192982456
2023-08-14,22500,23000,21800,21900,17229,-1.1286681715575622
2023-08-16,21950,22150,21150,21450,5274,-2.054794520547945
2023-08-17,21450,21450,20150,20450,16766,-4.662004662004662
2023-08-18,20150,21450,20150,20700,15323,1.2224938875305624
2023-08-21,20400,20900,20150,20900,5961,0.966183574879227
2023-08-22,20950,21250,20500,20750,3316,-0.7177033492822966
2023-08-23,20900,21250,20650,21100,6323,1.6867469879518073
2023-08-24,21100,21800,20600,21650,2483,2.6066350710900474
2023-08-25,20900,22150,20900,21850,2807,0.9237875288683602
2023-08-28,22500,23000,22300,22900,6825,4.805491990846682
2023-08-29,22900,22900,22050,22500,2658,-1.7467248908296942
2023-08-30,22500,23100,22350,23000,7933,2.2222222222222223
2023-08-31,23000,23000,22300,22700,2614,-1.3043478260869565
