날짜,시가,고가,저가,종가,거래량,등락률
2018-08-01,8940,9170,8840,8930,1388,-0.11185682326621924
2018-08-02,8960,8960,8850,8950,376,0.22396416573348266
2018-08-03,8950,8950,8870,8920,935,-0.33519553072625696
2018-08-06,8920,9140,8900,8980,998,0.672645739910314
2018-08-07,9100,9150,8870,9020,17684,0.4454342984409799
2018-08-08,9000,9000,8900,8990,1397,-0.3325942350332594
2018-08-09,8990,8990,8840,8970,3794,-0.22246941045606228
2018-08-10,8970,8990,8900,8910,2546,-0.6688963210702341
2018-08-13,8910,8910,8750,8800,6757,-1.2345679012345678
2018-08-14,8820,8880,8650,8850,388,0.5681818181818182
2018-08-16,8850,8940,8760,8900,3133,0.5649717514124294
2018-08-17,9080,9080,8840,8930,2054,0.33707865168539325
2018-08-20,8930,9090,8840,9020,2589,1.007838745800672
2018-08-21,9000,9040,8900,9010,1256,-0.11086474501108648
2018-08-22,9040,9040,8930,9000,718,-0.11098779134295228
2018-08-23,9000,9000,8930,8950,432,-0.5555555555555556
2018-08-24,8990,8990,8750,8900,1340,-0.5586592178770949
2018-08-27,8750,8900,8750,8880,2147,-0.22471910112359553
2018-08-28,8900,8900,8800,8890,1259,0.11261261261261261
2018-08-29,8880,8920,8800,8900,2962,0.11248593925759282
2018-08-30,8950,8950,8860,8900,1985,0.0
2018-08-31,8900,9010,8760,8760,5343,-1.5730337078651686
