날짜,시가,고가,저가,종가,거래량,등락률
2019-02-01,18750,19350,18350,19050,604937,2.1447721179624666
2019-02-07,19050,19100,18300,18550,621453,-2.6246719160104988
2019-02-08,18350,18500,17950,18250,466013,-1.6172506738544474
2019-02-11,18450,18600,18000,18400,341821,0.821917808219178
2019-02-12,18300,18900,18050,18600,601395,1.0869565217391304
2019-02-13,19000,19300,18750,18950,495702,1.881720430107527
2019-02-14,18950,18950,18350,18650,413934,-1.58311345646438
2019-02-15,18650,18900,18400,18700,239685,0.2680965147453083
2019-02-18,18850,19600,18800,19350,620873,3.4759358288770055
2019-02-19,19450,19600,19000,19100,355561,-1.2919896640826873
2019-02-20,19050,19300,18600,19200,420977,0.5235602094240838
2019-02-21,19250,19250,18800,18800,364522,-2.083333333333333
2019-02-22,18950,19400,18850,18900,224106,0.5319148936170213
2019-02-25,19150,19850,18900,19750,611646,4.497354497354497
2019-02-26,19900,20950,19800,20350,1251567,3.0379746835443036
2019-02-27,20450,20850,20000,20750,546854,1.9656019656019657
2019-02-28,20900,21450,19800,19950,972738,-3.8554216867469884
