날짜,시가,고가,저가,종가,거래량,등락률
2020-02-03,19847,21638,19315,20187,93787,-3.0217140661029975
2020-02-04,20961,23817,20815,21929,308690,8.62931589636895
2020-02-05,22945,24495,22413,23769,217396,8.390715490902458
2020-02-06,23381,24107,23139,24011,92569,1.0181328621313477
2020-02-07,24495,25075,23139,24108,91673,0.40398150847528214
2020-02-10,23623,24059,23042,23430,62074,-2.812344449975112
2020-02-11,23430,26528,23284,24592,292548,4.959453691848058
2020-02-12,24591,25075,23817,24205,59937,-1.5736824983734548
2020-02-13,24882,24930,23430,23527,43800,-2.80107415823177
2020-02-14,24156,25705,23720,24495,139969,4.114421728227144
2020-02-17,24640,24882,24010,24301,27974,-0.7919983670136762
2020-02-18,24495,24688,23139,23963,30396,-1.390889263816304
2020-02-19,24107,24495,23236,23866,20669,-0.40479071902516384
2020-02-20,24107,24107,23139,23624,17921,-1.0139948043241431
2020-02-21,23526,23575,22268,22268,21660,-5.739925499492042
2020-02-24,21784,21784,20622,21058,24652,-5.433806358900664
2020-02-25,21057,22074,20428,21784,20934,3.4476208566815463
2020-02-26,21638,22558,21203,22220,19367,2.001468968049945
2020-02-27,21929,22461,21348,21348,11230,-3.924392439243925
2020-02-28,21348,21784,19944,20332,12788,-4.759228030728874
