날짜,시가,고가,저가,종가,거래량,등락률
2021-10-01,29916,30981,29723,29723,6117,-0.6484607413844972
2021-10-05,29577,30981,27157,29481,12660,-0.8141843017192073
2021-10-06,29529,30158,28416,28416,7366,-3.612496183982904
2021-10-07,28561,29384,27399,27835,7131,-2.0446227477477477
2021-10-08,27835,32385,27835,29191,39367,4.871564576971439
2021-10-12,29384,29432,28125,28368,8569,-2.819362132164023
2021-10-13,28658,29626,28319,29384,5753,3.5815002820078963
2021-10-14,29771,30304,29529,29772,4868,1.3204465014974136
2021-10-15,30062,30062,29190,29336,5032,-1.4644632540642215
2021-10-18,29626,30739,29481,30159,10954,2.8054267793836924
2021-10-19,30207,30981,30158,30691,6222,1.7639842169833215
2021-10-20,30400,31659,30400,30837,9371,0.47570949138183827
2021-10-21,30497,30933,29771,30014,4788,-2.66887180983883
2021-10-22,30013,30449,29868,30014,2276,0.0
2021-10-25,30013,30255,29771,29820,1142,-0.6463650296528287
2021-10-26,29529,30400,29529,30014,1174,0.6505700871898055
2021-10-27,30013,30013,29384,29530,1442,-1.6125807956287066
2021-10-28,29432,29771,29239,29239,1359,-0.9854385370809347
2021-10-29,29190,29771,28754,29288,4330,0.16758439071103662
