날짜,시가,고가,저가,종가,거래량,등락률
2021-06-01,6760,6830,6700,6770,40537,0.14792899408284024
2021-06-02,6770,6840,6720,6790,37383,0.29542097488921715
2021-06-03,6780,6820,6390,6770,75172,-0.29455081001472755
2021-06-04,6770,6770,6550,6740,65189,-0.4431314623338257
2021-06-07,6750,6940,6660,6880,105910,2.0771513353115725
2021-06-08,6880,6920,6810,6920,38456,0.5813953488372093
2021-06-09,6920,6960,6850,6920,48665,0.0
2021-06-10,6860,6960,6850,6940,32769,0.2890173410404624
2021-06-11,6940,7120,6880,7060,66270,1.729106628242075
2021-06-14,7060,7100,6940,7030,34625,-0.424929178470255
2021-06-15,7030,7030,6850,6920,49144,-1.5647226173541962
2021-06-16,6920,6970,6790,6800,46695,-1.7341040462427744
2021-06-17,6790,6840,6750,6830,42729,0.4411764705882353
2021-06-18,6860,6930,6810,6890,33728,0.8784773060029283
2021-06-21,6870,6890,6750,6850,41380,-0.5805515239477503
2021-06-22,6850,6890,6740,6810,19280,-0.583941605839416
2021-06-23,6830,6850,6750,6810,27957,0.0
2021-06-24,6810,6820,6690,6770,26029,-0.5873715124816447
2021-06-25,6770,6850,6770,6830,22223,0.8862629246676514
2021-06-28,6830,6930,6810,6890,20086,0.8784773060029283
2021-06-29,6920,6930,6810,6900,23098,0.14513788098693758
2021-06-30,6900,7000,6860,6940,24763,0.5797101449275363
