날짜,시가,고가,저가,종가,거래량,등락률
2023-02-01,12810,12850,12670,12800,1950,0.9463722397476341
2023-02-02,12800,13050,12800,12820,4864,0.15625
2023-02-03,12950,13450,12820,12980,14384,1.24804992199688
2023-02-06,12830,12970,12700,12780,5287,-1.5408320493066257
2023-02-07,12900,12990,12670,12830,4072,0.39123630672926446
2023-02-08,12830,12880,12680,12780,3034,-0.3897116134060795
2023-02-09,12830,13900,12780,13210,68162,3.3646322378716746
2023-02-10,13150,13260,12870,13000,18093,-1.5897047691143074
2023-02-13,12900,13060,12850,13060,8608,0.46153846153846156
2023-02-14,12960,13090,12870,13010,4085,-0.38284839203675347
2023-02-15,12920,13020,12830,12830,4868,-1.3835511145272867
2023-02-16,12780,13050,12760,12980,6240,1.1691348402182384
2023-02-17,12970,13070,12750,12750,7091,-1.7719568567026194
2023-02-20,12770,12810,12450,12790,12030,0.3137254901960784
2023-02-21,12790,13060,12610,12850,9725,0.46911649726348714
2023-02-22,12690,12760,12490,12700,6266,-1.1673151750972763
2023-02-23,12720,12850,12560,12820,1929,0.9448818897637795
2023-02-24,12820,12890,12630,12820,2276,0.0
2023-02-27,12560,12820,12560,12720,2208,-0.7800312012480499
2023-02-28,12710,13010,12590,12720,2092,0.0
