날짜,시가,고가,저가,종가,거래량,등락률
2022-03-02,16500,16950,16500,16950,466,3.9877300613496933
2022-03-03,17100,17150,16700,16700,1174,-1.4749262536873156
2022-03-04,17000,17100,17000,17050,464,2.095808383233533
2022-03-07,17700,17700,17050,17100,475,0.2932551319648094
2022-03-08,17100,17100,16700,17000,310,-0.5847953216374269
2022-03-10,17450,17450,17100,17350,728,2.0588235294117645
2022-03-11,17300,17350,16900,17100,515,-1.440922190201729
2022-03-14,17300,17300,17100,17100,304,0.0
2022-03-15,17300,17300,17100,17200,35,0.5847953216374269
2022-03-16,17200,17200,16850,17000,741,-1.1627906976744187
2022-03-17,17400,17400,17000,17050,320,0.29411764705882354
2022-03-18,17500,17500,16850,17300,1002,1.466275659824047
2022-03-21,17300,17300,17150,17300,761,0.0
2022-03-22,17300,17300,17250,17250,33,-0.2890173410404624
2022-03-23,17300,17350,17150,17300,692,0.2898550724637681
2022-03-24,17300,17350,17200,17200,262,-0.5780346820809248
2022-03-25,17250,17250,16950,17000,1056,-1.1627906976744187
2022-03-28,17350,17350,16850,17150,262,0.8823529411764706
2022-03-29,17150,17300,17150,17300,179,0.8746355685131195
2022-03-30,17300,17300,17150,17300,431,0.0
2022-03-31,17350,17350,17200,17300,254,0.0
