날짜,시가,고가,저가,종가,거래량,등락률
2021-12-01,16650,17600,16150,17350,23709,-1.69971671388102
2021-12-02,17350,17350,16700,17050,14874,-1.729106628242075
2021-12-03,16950,17450,16950,17450,5522,2.346041055718475
2021-12-06,17450,17450,16750,17100,4644,-2.005730659025788
2021-12-07,17300,17500,17000,17450,7983,2.046783625730994
2021-12-08,17400,17900,17250,17500,5303,0.28653295128939826
2021-12-09,17500,17700,17400,17650,3239,0.8571428571428572
2021-12-10,17750,17750,17400,17550,3292,-0.56657223796034
2021-12-13,17700,17700,17200,17600,4870,0.2849002849002849
2021-12-14,17600,17800,17350,17600,6302,0.0
2021-12-15,17600,17650,17300,17550,4428,-0.2840909090909091
2021-12-16,17550,18200,17450,17900,7675,1.9943019943019942
2021-12-17,17850,18400,17500,18200,12944,1.675977653631285
2021-12-20,18000,18400,17850,17850,2578,-1.9230769230769231
2021-12-21,17700,18100,17500,17700,2409,-0.8403361344537815
2021-12-22,18300,18300,17550,18100,5591,2.2598870056497176
2021-12-23,18250,18300,17600,17850,7440,-1.3812154696132597
2021-12-24,17850,18200,17850,17900,3149,0.2801120448179272
2021-12-27,18150,18150,17650,17850,2128,-0.27932960893854747
2021-12-28,17650,17750,17200,17350,10577,-2.801120448179272
2021-12-29,17300,17650,17000,17250,3858,-0.5763688760806917
2021-12-30,17500,17550,17200,17300,2055,0.2898550724637681
