날짜,시가,고가,저가,종가,거래량,등락률
2018-04-02,1300,1300,1265,1280,211613,-0.7751937984496124
2018-04-03,1280,1330,1265,1310,367936,2.34375
2018-04-04,1315,1390,1300,1390,1217017,6.106870229007633
2018-04-05,1410,1655,1400,1415,12799652,1.7985611510791366
2018-04-06,1410,1430,1340,1395,1670586,-1.4134275618374559
2018-04-09,1390,1435,1380,1400,878640,0.35842293906810035
2018-04-10,1400,1405,1335,1355,883980,-3.214285714285714
2018-04-11,1365,1410,1360,1395,660561,2.952029520295203
2018-04-12,1405,1405,1355,1370,443297,-1.7921146953405016
2018-04-13,1370,1395,1355,1385,386011,1.094890510948905
2018-04-16,1390,1435,1370,1420,4805804,2.527075812274368
2018-04-17,1435,1440,1335,1350,3399313,-4.929577464788732
2018-04-18,1350,1355,1310,1335,1025426,-1.1111111111111112
2018-04-19,1335,1380,1330,1370,1449555,2.6217228464419478
2018-04-20,1380,1460,1355,1455,2268102,6.204379562043796
2018-04-23,1505,1505,1405,1410,2008686,-3.0927835051546393
2018-04-24,1430,1800,1400,1535,22923503,8.865248226950355
2018-04-25,1520,1820,1500,1695,35088061,10.423452768729643
2018-04-26,1695,1715,1595,1620,5354949,-4.424778761061947
2018-04-27,1665,1685,1510,1525,5143994,-5.864197530864197
2018-04-30,1560,1690,1560,1640,6329791,7.540983606557377
