날짜,시가,고가,저가,종가,거래량,등락률
2023-09-01,3520,3520,3455,3505,8574,-0.4261363636363636
2023-09-04,3525,3525,3415,3505,10838,0.0
2023-09-05,3505,3510,3470,3500,1236,-0.14265335235378032
2023-09-06,3510,3530,3475,3525,20732,0.7142857142857143
2023-09-07,3525,3525,3475,3490,43540,-0.9929078014184398
2023-09-08,3585,3940,3510,3520,226932,0.8595988538681949
2023-09-11,3510,3580,3490,3490,13146,-0.8522727272727272
2023-09-12,3490,3540,3460,3490,10650,0.0
2023-09-13,3470,3495,3440,3450,7912,-1.146131805157593
2023-09-14,3475,3485,3430,3475,14040,0.7246376811594203
2023-09-15,3485,3505,3450,3480,12632,0.14388489208633093
2023-09-18,3480,3490,3455,3465,5034,-0.43103448275862066
2023-09-19,3485,3485,3450,3450,5306,-0.4329004329004329
2023-09-20,3475,3475,3420,3440,8408,-0.2898550724637681
2023-09-21,3425,3450,3350,3350,17598,-2.616279069767442
2023-09-22,3335,3340,3285,3340,10884,-0.2985074626865672
2023-09-25,3360,3370,3325,3340,6236,0.0
2023-09-26,3365,3365,3290,3290,4406,-1.4970059880239521
2023-09-27,3260,3290,3240,3275,11994,-0.4559270516717325
