날짜,시가,고가,저가,종가,거래량,등락률
2021-06-01,17150,18700,16600,18450,196621,4.829545454545454
2021-06-02,18500,18500,17350,17600,79584,-4.607046070460704
2021-06-03,17550,17800,16850,16850,67259,-4.261363636363636
2021-06-04,16400,16400,16100,16400,41285,-2.6706231454005933
2021-06-07,16400,16400,15100,15100,59820,-7.926829268292683
2021-06-08,14800,14800,14100,14400,51451,-4.635761589403973
2021-06-09,14150,15300,14150,14600,62358,1.3888888888888888
2021-06-10,14700,16700,14150,14150,101874,-3.0821917808219177
2021-06-11,14350,14400,13850,14250,54992,0.7067137809187279
2021-06-14,14550,15400,14550,14950,32392,4.912280701754386
2021-06-15,15300,15300,14750,14950,27649,0.0
2021-06-16,14950,15300,14900,14900,25332,-0.33444816053511706
2021-06-17,14900,14900,14400,14600,23216,-2.013422818791946
2021-06-18,14600,14600,14300,14450,16182,-1.0273972602739725
2021-06-21,13400,13500,13150,13500,54496,-6.5743944636678195
2021-06-22,13500,13500,13050,13450,20083,-0.3703703703703704
2021-06-23,13450,14100,13450,13750,17561,2.2304832713754648
2021-06-24,13900,14450,13900,14000,34283,1.8181818181818181
2021-06-25,14000,14000,13750,13900,8875,-0.7142857142857143
2021-06-28,13900,14200,13850,14150,15856,1.7985611510791366
2021-06-29,14250,14250,13200,13400,20367,-5.30035335689046
2021-06-30,13350,13350,12900,13000,17905,-2.9850746268656714
