날짜,시가,고가,저가,종가,거래량,등락률
2023-10-04,9090,9090,8800,8930,1546,-1.76017601760176
2023-10-05,8800,9340,8800,8970,415,0.4479283314669653
2023-10-06,8850,9130,8850,9130,745,1.7837235228539576
2023-10-10,9300,9300,8820,9130,1209,0.0
2023-10-11,8880,9260,8850,8970,1363,-1.7524644030668126
2023-10-12,9100,9290,8860,9200,607,2.564102564102564
2023-10-13,9320,9320,8900,8900,983,-3.260869565217391
2023-10-16,8960,8960,8610,8650,2040,-2.8089887640449436
2023-10-17,8700,8930,8610,8740,618,1.0404624277456647
2023-10-18,8850,8970,8650,8700,355,-0.4576659038901602
2023-10-19,8660,8700,7860,7900,2991,-9.195402298850574
2023-10-20,7920,7930,7630,7890,2642,-0.12658227848101267
2023-10-23,7600,7950,7430,7580,1962,-3.929024081115336
2023-10-24,7580,7700,7520,7680,775,1.3192612137203166
2023-10-25,7680,7700,7520,7670,1027,-0.13020833333333331
2023-10-26,7670,7670,7370,7600,940,-0.9126466753585397
2023-10-27,7600,8800,7020,7450,31910,-1.9736842105263157
2023-10-30,7460,7490,7110,7460,2284,0.1342281879194631
2023-10-31,7300,7300,7030,7060,2950,-5.361930294906166
