날짜,시가,고가,저가,종가,거래량,등락률
2020-04-01,5880,6170,5600,5680,77172,5.5762081784386615
2020-04-02,5680,5780,5400,5610,6185,-1.232394366197183
2020-04-03,5690,5780,5550,5690,6373,1.4260249554367201
2020-04-06,5530,6450,5490,5900,24553,3.690685413005272
2020-04-07,6330,6330,5810,6000,11788,1.694915254237288
2020-04-08,6100,6170,5980,6090,8692,1.5
2020-04-09,6230,6230,6080,6140,3847,0.8210180623973727
2020-04-10,6700,6700,6280,6520,44841,6.188925081433225
2020-04-13,6670,6670,6120,6120,10710,-6.134969325153374
2020-04-14,6020,6220,6020,6140,11085,0.32679738562091504
2020-04-16,6140,6170,6010,6090,7557,-0.8143322475570033
2020-04-17,6130,6380,6100,6220,4697,2.134646962233169
2020-04-20,6290,6360,6160,6250,9948,0.482315112540193
2020-04-21,6130,6290,5860,6050,13861,-3.2
2020-04-22,5990,6040,5780,6010,9310,-0.6611570247933884
2020-04-23,6090,6200,6020,6190,5447,2.995008319467554
2020-04-24,6280,6280,6010,6230,4720,0.6462035541195477
2020-04-27,6120,6350,6120,6310,6469,1.2841091492776886
2020-04-28,6180,6440,6180,6420,7413,1.7432646592709984
2020-04-29,6420,6690,6350,6540,5827,1.8691588785046727
