날짜,시가,고가,저가,종가,거래량,등락률
2022-04-01,21300,22150,20950,21250,7810,-0.2347417840375587
2022-04-04,21250,21250,20850,20900,4567,-1.647058823529412
2022-04-05,21150,21550,20700,21550,18789,3.110047846889952
2022-04-06,21300,22100,21100,21550,12764,0.0
2022-04-07,21550,21550,20650,20850,6442,-3.248259860788863
2022-04-08,20800,21500,20800,21350,15132,2.3980815347721824
2022-04-11,21500,21500,20700,20750,7480,-2.810304449648712
2022-04-12,20700,20700,20300,20550,6221,-0.9638554216867471
2022-04-13,20600,20700,20150,20400,13568,-0.7299270072992701
2022-04-14,20500,20550,20000,20000,14676,-1.9607843137254901
2022-04-15,20000,20200,19900,20050,4077,0.25
2022-04-18,20100,20100,19950,19950,4627,-0.4987531172069825
2022-04-19,20050,20100,19950,20000,1882,0.2506265664160401
2022-04-20,20200,20200,19800,19800,4551,-1.0
2022-04-21,20050,20200,19700,20200,14421,2.0202020202020203
2022-04-22,20100,21550,19900,19900,113939,-1.4851485148514851
2022-04-25,20000,20000,19400,19400,22356,-2.512562814070352
2022-04-26,19600,19600,19250,19250,3976,-0.7731958762886598
2022-04-27,18900,20500,18450,19350,35434,0.5194805194805194
2022-04-28,19400,19450,19050,19400,4968,0.2583979328165375
2022-04-29,19300,19550,19300,19350,3160,-0.25773195876288657
