날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,59800,60000,58900,59400,10087,0.0
2020-07-02,59500,61900,59300,61900,25007,4.208754208754209
2020-07-03,61900,61900,60900,61800,7334,-0.16155088852988692
2020-07-06,61700,61800,60300,61800,12011,0.0
2020-07-07,61800,61900,60700,61200,6665,-0.9708737864077669
2020-07-08,60900,61200,59000,59500,18517,-2.7777777777777777
2020-07-09,59500,60200,59500,60000,10591,0.8403361344537815
2020-07-10,59500,60100,58600,59100,15109,-1.5
2020-07-13,59300,60300,59100,60300,9328,2.030456852791878
2020-07-14,60200,60800,59300,60400,9070,0.16583747927031509
2020-07-15,60900,61100,60100,60700,10052,0.49668874172185434
2020-07-16,60700,61200,60400,60900,7855,0.3294892915980231
2020-07-17,60900,61100,60400,60900,5809,0.0
2020-07-20,60900,60900,59700,60500,16111,-0.6568144499178982
2020-07-21,60500,60600,60000,60500,10865,0.0
2020-07-22,60100,60500,59700,60100,12334,-0.6611570247933884
2020-07-23,60100,60200,58900,59300,12505,-1.3311148086522462
2020-07-24,59000,59300,58600,59300,8624,0.0
2020-07-27,59300,59300,58600,59000,6960,-0.5059021922428331
2020-07-28,59000,59200,57700,58500,20132,-0.847457627118644
2020-07-29,58400,58400,57200,57300,18765,-2.051282051282051
2020-07-30,57300,57700,57000,57500,8708,0.34904013961605584
2020-07-31,57500,57500,56700,57200,13549,-0.5217391304347827
