날짜,시가,고가,저가,종가,거래량,등락률
2022-11-01,11400,12300,11400,11750,14939,1.293103448275862
2022-11-02,11850,11850,11350,11400,5750,-2.9787234042553195
2022-11-03,11500,14650,11200,12600,571103,10.526315789473683
2022-11-04,13100,14050,12600,12650,167136,0.3968253968253968
2022-11-07,13050,13900,12800,13050,147510,3.1620553359683794
2022-11-08,13200,13300,12600,12900,38845,-1.1494252873563218
2022-11-09,12900,14600,12900,13550,162972,5.038759689922481
2022-11-10,13800,13900,13200,13450,58654,-0.7380073800738007
2022-11-11,13950,14400,13500,13700,94975,1.858736059479554
2022-11-14,13500,13800,13350,13350,20097,-2.5547445255474455
2022-11-15,13200,13550,13050,13300,15387,-0.37453183520599254
2022-11-16,13900,14100,13200,13450,28425,1.1278195488721803
2022-11-17,13600,13600,12900,13450,23192,0.0
2022-11-18,13300,13550,13000,13300,13670,-1.1152416356877324
2022-11-21,13850,14000,12950,12950,22162,-2.631578947368421
2022-11-22,13200,13200,12900,12950,4732,0.0
2022-11-23,12900,13550,12850,13100,6664,1.1583011583011582
2022-11-24,13050,13400,13050,13200,6202,0.7633587786259541
2022-11-25,13100,13200,13000,13100,6739,-0.7575757575757576
2022-11-28,13000,13050,12850,12850,6800,-1.9083969465648856
2022-11-29,12700,13050,12700,13000,3955,1.1673151750972763
2022-11-30,12900,13100,12700,12850,4394,-1.153846153846154
