날짜,시가,고가,저가,종가,거래량,등락률
2019-12-02,13699,14425,13070,13845,32342,-1.7178959324199616
2019-12-03,13554,17959,13215,17960,224315,29.721921271217045
2019-12-04,19460,21396,15781,16265,688767,-9.437639198218264
2019-12-05,15829,16265,13651,14523,140942,-10.710113741162004
2019-12-06,14280,16894,13748,14281,458824,-1.666322385182125
2019-12-09,14716,14910,13845,14087,100177,-1.3584482879350186
2019-12-10,14183,18298,14135,14620,873511,3.7836302974373535
2019-12-11,15394,18008,15006,17621,714342,20.526675786593707
2019-12-12,17427,18105,16265,17040,175124,-3.297202201918166
2019-12-13,17911,22122,17427,22123,605730,29.829812206572768
2019-12-16,25317,28755,23865,28755,1017535,29.977851105184648
2019-12-17,27835,34370,26431,27351,1684519,-4.882629107981221
2019-12-18,26625,30158,25608,25657,736797,-6.193557822383093
2019-12-19,26576,27109,24446,24785,355272,-3.398682620727287
2019-12-20,24979,25269,21784,22994,223464,-7.226144845672786
2019-12-23,22316,23284,20767,21010,155570,-8.628337827259285
2019-12-24,20815,25172,20622,23140,788278,10.138029509757258
2019-12-26,23042,27447,21300,23963,795014,3.556611927398444
2019-12-27,24591,27496,24301,24398,648125,1.8152985853190335
2019-12-30,25463,26479,24398,24398,334663,0.0
