날짜,시가,고가,저가,종가,거래량,등락률
2021-05-03,26286,27109,26286,26383,4004,-1.6257131138372052
2021-05-04,26189,26286,25172,25705,5829,-2.5698366372285184
2021-05-06,26044,26431,25560,26383,5195,2.6376191402450884
2021-05-07,26479,27496,26479,27012,5036,2.384110980555661
2021-05-10,27738,30884,27205,30159,83822,11.650377609951134
2021-05-11,30400,30642,29287,30014,36877,-0.4807851719221459
2021-05-12,31175,31853,29674,30643,30493,2.0956886786166455
2021-05-13,30594,30594,29045,29288,6117,-4.421890807035864
2021-05-14,29723,31175,29239,29433,8035,0.4950833105708823
2021-05-17,29529,30352,29529,29965,8391,1.8074949886182177
2021-05-18,29868,30981,28900,28900,13203,-3.554146504254964
2021-05-20,29045,29045,28270,28755,4771,-0.5017301038062283
2021-05-21,28755,28755,27786,28319,3540,-1.5162580420796383
2021-05-24,28416,28706,27302,27642,4612,-2.3906211377520394
2021-05-25,27641,28658,27205,27496,1180,-0.5281817524057594
2021-05-26,27593,28174,27109,27351,2533,-0.5273494326447483
2021-05-27,27883,27883,26721,27109,6129,-0.8847939746261562
2021-05-28,27544,27544,27060,27061,2831,-0.1770629680180014
2021-05-31,27060,27109,26286,27061,2959,0.0
