날짜,시가,고가,저가,종가,거래량,등락률
2023-11-01,23300,24600,23100,24000,4255,3.004291845493562
2023-11-02,23850,24250,23550,23700,5345,-1.25
2023-11-03,23700,23900,23250,23650,3455,-0.21097046413502107
2023-11-06,23750,24050,23300,24000,4552,1.4799154334038054
2023-11-07,23800,24000,23600,23800,685,-0.8333333333333334
2023-11-08,23900,24150,23700,23950,1074,0.6302521008403361
2023-11-09,23950,24400,23850,24300,1566,1.4613778705636742
2023-11-10,24050,24400,23750,24100,2710,-0.823045267489712
2023-11-13,23700,24200,23700,23800,695,-1.2448132780082988
2023-11-14,23600,24050,23550,23800,618,0.0
2023-11-15,24050,24750,23850,24350,2940,2.3109243697478994
2023-11-16,24050,24800,24000,24450,2689,0.41067761806981523
2023-11-17,24000,24850,24000,24650,5395,0.81799591002045
2023-11-20,24650,24900,24200,24850,2366,0.8113590263691683
2023-11-21,24950,25300,24750,25150,6075,1.2072434607645874
2023-11-22,24950,25300,24850,25050,1275,-0.3976143141153081
2023-11-23,25250,25300,24900,25100,638,0.19960079840319359
2023-11-24,24950,25250,24600,25150,4235,0.199203187250996
2023-11-27,24800,25600,24800,25500,3186,1.3916500994035785
2023-11-28,25400,25500,25150,25500,4184,0.0
2023-11-29,25500,25500,24750,24750,2103,-2.941176470588235
2023-11-30,24800,25400,24650,25350,2370,2.4242424242424243
