날짜,시가,고가,저가,종가,거래량,등락률
2020-02-03,12200,12900,12150,12700,390170,-1.1673151750972763
2020-02-04,12700,13150,12550,13100,184439,3.149606299212598
2020-02-05,13450,13450,12850,13200,235673,0.7633587786259541
2020-02-06,13200,13550,13100,13500,218509,2.272727272727273
2020-02-07,13250,13350,13000,13250,213114,-1.8518518518518516
2020-02-10,13250,13250,13000,13100,75454,-1.1320754716981132
2020-02-11,13100,13500,13050,13450,216032,2.6717557251908395
2020-02-12,13450,14200,13350,14150,385484,5.204460966542751
2020-02-13,14200,14450,14000,14200,191279,0.35335689045936397
2020-02-14,14000,14100,13900,14050,103516,-1.056338028169014
2020-02-17,13950,14150,13850,14000,138301,-0.3558718861209964
2020-02-18,14050,14050,13500,13600,200484,-2.857142857142857
2020-02-19,13650,13850,13150,13450,372702,-1.1029411764705883
2020-02-20,13400,13500,12900,13100,223193,-2.6022304832713754
2020-02-21,12900,13000,12550,12900,261709,-1.5267175572519083
2020-02-24,12350,12700,11700,11700,549268,-9.30232558139535
2020-02-25,11650,12050,11550,11950,562911,2.1367521367521367
2020-02-26,11700,11750,11450,11600,527012,-2.928870292887029
2020-02-27,11650,11750,11100,11100,390499,-4.310344827586207
2020-02-28,10650,11000,10150,10450,758932,-5.8558558558558556
