날짜,시가,고가,저가,종가,거래량,등락률
2019-02-01,139500,139500,136000,136000,2150,-2.158273381294964
2019-02-07,136000,139000,136000,139000,1145,2.2058823529411766
2019-02-08,139000,139000,137500,138000,513,-0.7194244604316548
2019-02-11,137000,138500,137000,138000,367,0.0
2019-02-12,138500,142000,137500,141500,3296,2.536231884057971
2019-02-13,141000,141500,139000,141000,1222,-0.35335689045936397
2019-02-14,139000,141000,139000,140500,1425,-0.3546099290780142
2019-02-15,146000,146000,142000,142500,3354,1.4234875444839856
2019-02-18,144000,144500,139000,142500,2302,0.0
2019-02-19,143000,143000,140000,141500,941,-0.7017543859649122
2019-02-20,141500,143500,141500,143000,656,1.0600706713780919
2019-02-21,144500,145000,141500,143000,939,0.0
2019-02-22,143000,143500,140000,142000,839,-0.6993006993006993
2019-02-25,142500,143000,142000,143000,546,0.7042253521126761
2019-02-26,142500,143500,141500,143500,653,0.34965034965034963
2019-02-27,143000,144000,142500,143500,712,0.0
2019-02-28,144000,145000,142500,144500,1582,0.6968641114982579
