날짜,시가,고가,저가,종가,거래량,등락률
2022-08-01,3930,3935,3885,3890,83531,-1.0178117048346056
2022-08-02,3915,3915,3845,3850,77058,-1.0282776349614395
2022-08-03,3900,3900,3825,3825,125052,-0.6493506493506493
2022-08-04,3850,3865,3830,3835,122989,0.261437908496732
2022-08-05,3845,3895,3840,3885,75175,1.303780964797914
2022-08-08,3900,3900,3850,3880,99698,-0.1287001287001287
2022-08-09,3880,3885,3860,3865,86840,-0.3865979381443299
2022-08-10,3890,3920,3875,3885,120200,0.517464424320828
2022-08-11,3910,3955,3910,3940,97604,1.4157014157014158
2022-08-12,3930,3990,3925,3950,167748,0.25380710659898476
2022-08-16,3955,4000,3955,3985,157526,0.8860759493670887
2022-08-17,3990,4010,3970,3970,90638,-0.37641154328732745
2022-08-18,3970,3990,3935,3945,78850,-0.6297229219143577
2022-08-19,3955,3975,3930,3965,64776,0.5069708491761723
2022-08-22,3950,3975,3910,3915,71596,-1.2610340479192939
2022-08-23,3905,3920,3860,3860,61289,-1.40485312899106
2022-08-24,3890,3900,3870,3895,120796,0.9067357512953367
2022-08-25,3885,3935,3885,3905,57930,0.25673940949935814
2022-08-26,3910,3925,3900,3910,50769,0.12804097311139565
2022-08-29,3870,3870,3830,3850,131017,-1.5345268542199488
2022-08-30,3860,3865,3840,3850,78304,0.0
2022-08-31,3865,3875,3840,3865,38086,0.38961038961038963
