날짜,시가,고가,저가,종가,거래량,등락률
2022-11-01,9220,9430,9220,9390,2228,1.843817787418655
2022-11-02,9380,9800,9310,9350,2384,-0.42598509052183176
2022-11-03,9310,9580,9310,9570,2944,2.3529411764705883
2022-11-04,9590,9700,9540,9600,3429,0.3134796238244514
2022-11-07,9690,9690,9530,9670,1043,0.7291666666666666
2022-11-08,9720,9720,9580,9660,704,-0.1034126163391934
2022-11-09,9720,9720,9610,9670,1457,0.10351966873706005
2022-11-10,9730,10100,9710,9770,4540,1.0341261633919339
2022-11-11,9860,12500,9860,10650,180340,9.007164790174002
2022-11-14,10850,10850,10200,10450,30064,-1.8779342723004695
2022-11-15,10500,10800,10350,10550,12586,0.9569377990430622
2022-11-16,10550,11200,10400,10950,10070,3.7914691943127963
2022-11-17,10850,11000,10450,10900,8621,-0.45662100456621
2022-11-18,10850,11300,10700,10900,3849,0.0
2022-11-21,10850,10850,10500,10500,3981,-3.669724770642202
2022-11-22,10500,10650,10400,10400,1709,-0.9523809523809524
2022-11-23,10400,11050,10400,10850,1568,4.326923076923077
2022-11-24,10900,11350,10700,10900,2260,0.4608294930875576
2022-11-25,10900,11500,10900,11100,1998,1.834862385321101
2022-11-28,11300,11700,10850,11400,8276,2.7027027027027026
2022-11-29,11600,11700,11350,11550,1993,1.3157894736842104
2022-11-30,11400,11700,11400,11450,2511,-0.8658008658008658
