날짜,시가,고가,저가,종가,거래량,등락률
2021-12-01,76600,79400,76300,78200,16534,0.903225806451613
2021-12-02,76000,78900,76000,78700,16362,0.639386189258312
2021-12-03,77600,80300,77600,79500,10880,1.0165184243964422
2021-12-06,79500,81400,78700,80900,13567,1.7610062893081762
2021-12-07,80100,80700,79700,80000,8097,-1.1124845488257107
2021-12-08,83300,84600,80400,82700,25378,3.375
2021-12-09,82800,84200,82300,83300,8742,0.7255139056831923
2021-12-10,83000,84800,82600,84000,9978,0.8403361344537815
2021-12-13,84000,84700,83300,83900,7773,-0.11904761904761905
2021-12-14,83400,85700,83400,84400,13597,0.5959475566150179
2021-12-15,84400,84500,83600,83700,6252,-0.8293838862559242
2021-12-16,84000,85900,83600,83700,9492,0.0
2021-12-17,84700,102000,84500,98700,326585,17.921146953405017
2021-12-20,102000,102000,95300,96800,67102,-1.9250253292806485
2021-12-21,95500,96800,90900,94000,41534,-2.8925619834710745
2021-12-22,93100,94500,91200,91400,23304,-2.7659574468085104
2021-12-23,91400,96300,88800,91400,50173,0.0
2021-12-24,91600,94000,91400,91600,16031,0.2188183807439825
2021-12-27,91700,92500,90900,91400,19628,-0.21834061135371177
2021-12-28,91500,92100,90100,91700,22559,0.3282275711159737
2021-12-29,90300,91000,89500,89800,13105,-2.0719738276990185
2021-12-30,89000,89700,88200,88900,10372,-1.0022271714922049
