날짜,시가,고가,저가,종가,거래량,등락률
2023-01-02,11700,12100,11450,11800,3068,0.8547008547008548
2023-01-03,11650,11900,11150,11750,2407,-0.423728813559322
2023-01-04,11700,12250,11450,11650,2842,-0.851063829787234
2023-01-05,11700,11950,11550,11750,1144,0.8583690987124464
2023-01-06,12150,12150,11650,11850,2637,0.851063829787234
2023-01-09,11750,12700,11750,12100,6510,2.109704641350211
2023-01-10,12100,12400,12000,12350,2721,2.066115702479339
2023-01-11,12350,12500,12250,12350,1199,0.0
2023-01-12,12500,13150,12450,12650,27100,2.42914979757085
2023-01-13,12650,12950,12550,12700,3648,0.3952569169960474
2023-01-16,13450,13450,12750,12800,12883,0.7874015748031495
2023-01-17,12800,13000,12550,12550,5140,-1.953125
2023-01-18,12500,12600,12200,12300,5252,-1.9920318725099602
2023-01-19,12200,12450,12200,12450,1642,1.2195121951219512
2023-01-20,12350,12500,12200,12350,3614,-0.8032128514056224
2023-01-25,12260,12850,12260,12730,2555,3.076923076923077
2023-01-26,12670,12900,12600,12880,4603,1.178318931657502
2023-01-27,12880,12980,12620,12750,3860,-1.0093167701863355
2023-01-30,12750,12790,12680,12680,896,-0.5490196078431373
2023-01-31,12750,13000,12600,12680,3911,0.0
