날짜,시가,고가,저가,종가,거래량,등락률
2021-07-01,77951,77951,76486,76584,91372,-1.0107799291678514
2021-07-02,76779,77561,76681,76877,72666,0.38258644103206935
2021-07-05,76779,77267,75118,77073,152893,0.2549527166772897
2021-07-06,77365,80979,77267,79808,302104,3.5485838101540104
2021-07-07,78147,78440,76388,76487,255134,-4.16123696872494
2021-07-08,76291,77170,75216,75217,176068,-1.660412880620236
2021-07-09,73751,74142,72383,73947,206248,-1.6884480901923768
2021-07-12,73653,76095,73458,76096,114364,2.9061354754080626
2021-07-13,75998,77561,75705,77268,120020,1.5401597981497057
2021-07-14,76291,76584,75118,75217,123442,-2.654397680799296
2021-07-15,75705,77365,75411,77170,116147,2.596487496177726
2021-07-16,77170,78049,76193,77952,129308,1.0133471556304263
2021-07-19,77267,77365,75607,75900,114522,-2.632389162561576
2021-07-20,74337,76095,74337,75314,99518,-0.772068511198946
2021-07-21,76193,76486,74044,74533,87383,-1.0369917943543032
2021-07-22,75411,78537,75216,77756,251881,4.32425905303691
2021-07-23,77365,77561,75021,75412,185062,-3.0145583620556615
2021-07-26,75705,75705,74239,74533,86822,-1.1655969872168885
2021-07-27,74728,75705,74630,74924,69762,0.5245998416808663
2021-07-28,74239,75118,73556,74337,92323,-0.783460573381026
2021-07-29,74532,75607,74239,74924,65351,0.7896471474501258
2021-07-30,75118,75411,74239,75119,53432,0.26026373391703594
