날짜,시가,고가,저가,종가,거래량,등락률
2019-07-01,14050,14150,14050,14100,20097,0.3558718861209964
2019-07-02,14050,14150,14050,14100,15173,0.0
2019-07-03,14150,14150,13900,14100,47509,0.0
2019-07-04,14000,14150,13900,14150,18478,0.3546099290780142
2019-07-05,14000,14150,13950,14150,14558,0.0
2019-07-08,14050,14100,13900,14000,29766,-1.0600706713780919
2019-07-09,14000,14050,13800,13850,30534,-1.0714285714285714
2019-07-10,13800,14000,13700,13950,29883,0.7220216606498195
2019-07-11,14000,14000,13850,13900,17160,-0.35842293906810035
2019-07-12,13900,14000,13800,13850,21053,-0.3597122302158274
2019-07-15,13800,13950,13750,13850,21476,0.0
2019-07-16,13950,13950,13750,13850,23269,0.0
2019-07-17,13900,13950,13700,13850,13825,0.0
2019-07-18,13900,13900,13600,13600,45541,-1.8050541516245486
2019-07-19,13800,13950,13600,13950,30694,2.5735294117647056
2019-07-22,13950,13950,13700,13800,33297,-1.0752688172043012
2019-07-23,13800,14050,13800,13950,50107,1.0869565217391304
2019-07-24,13950,13950,13750,13800,16999,-1.0752688172043012
2019-07-25,13800,13850,13450,13650,60718,-1.0869565217391304
2019-07-26,13650,13650,13300,13500,91330,-1.098901098901099
2019-07-29,13500,13500,13150,13300,85303,-1.4814814814814816
2019-07-30,13300,13450,13150,13400,49666,0.7518796992481203
2019-07-31,13450,13500,13200,13400,27029,0.0
