날짜,시가,고가,저가,종가,거래량,등락률
2023-03-02,12760,12760,12020,12170,8584,-3.259141494435612
2023-03-03,12320,12320,11900,12140,2180,-0.24650780608052586
2023-03-06,12280,12300,12050,12100,3512,-0.3294892915980231
2023-03-07,12100,12210,11820,11820,3888,-2.3140495867768593
2023-03-08,11970,11970,11780,11840,2689,0.1692047377326565
2023-03-09,11940,11940,11350,11670,1423,-1.435810810810811
2023-03-10,11550,11650,11220,11370,2554,-2.570694087403599
2023-03-13,11270,11620,10820,11530,10919,1.4072119613016711
2023-03-14,11570,11570,11250,11390,930,-1.2142237640936688
2023-03-15,11540,11700,11250,11250,3631,-1.2291483757682178
2023-03-16,11250,11250,10840,11140,2594,-0.9777777777777777
2023-03-17,11300,11300,10860,11130,8137,-0.08976660682226212
2023-03-20,11270,11380,11010,11130,2838,0.0
2023-03-21,11280,11300,11060,11130,1045,0.0
2023-03-22,11140,11340,11140,11210,2336,0.7187780772686434
2023-03-23,11310,11310,10940,10940,3789,-2.408563782337199
2023-03-24,11070,11070,10920,10980,1042,0.3656307129798903
2023-03-27,11090,11150,10820,10930,2238,-0.45537340619307837
2023-03-28,11000,11130,10870,11110,1754,1.646843549862763
2023-03-29,11210,12900,11130,11810,97243,6.300630063006301
2023-03-30,11820,11910,11470,11480,9704,-2.79424216765453
2023-03-31,11650,11890,11380,11420,7699,-0.5226480836236934
