날짜,시가,고가,저가,종가,거래량,등락률
2022-03-02,32700,32850,31950,32700,1235,2.1875
2022-03-03,32700,37000,32700,33500,14908,2.4464831804281344
2022-03-04,33200,34350,33200,34000,2967,1.4925373134328357
2022-03-07,34000,34750,33200,34100,1994,0.29411764705882354
2022-03-08,32850,34000,32850,33500,702,-1.7595307917888565
2022-03-10,33850,34750,33600,33850,816,1.0447761194029852
2022-03-11,34150,34700,33400,33750,1930,-0.29542097488921715
2022-03-14,33750,34200,33100,33350,791,-1.1851851851851851
2022-03-15,33800,34050,33000,33400,2170,0.14992503748125938
2022-03-16,33400,42900,33400,35700,321366,6.88622754491018
2022-03-17,36600,38900,35600,35950,53304,0.700280112044818
2022-03-18,35700,37500,35000,37200,39913,3.477051460361613
2022-03-21,37200,40900,36900,38950,56911,4.704301075268817
2022-03-22,39100,39100,37300,37650,15554,-3.3376123234916557
2022-03-23,38250,38250,36300,37150,18563,-1.3280212483399734
2022-03-24,36850,38300,36100,37650,18196,1.3458950201884252
2022-03-25,37700,37750,36900,37550,6285,-0.2656042496679947
2022-03-28,37550,41000,37100,37600,24692,0.13315579227696406
2022-03-29,38700,44400,37600,41550,175793,10.50531914893617
2022-03-30,41000,41600,39800,40200,26110,-3.2490974729241873
2022-03-31,40200,40650,39900,40150,12607,-0.12437810945273632
