날짜,시가,고가,저가,종가,거래량,등락률
2020-06-01,42019,43374,41438,41729,38487,1.0558690334923595
2020-06-02,41970,42793,41341,42019,16466,0.6949603393323588
2020-06-03,39550,40663,38243,39115,50611,-6.911159237487803
2020-06-04,39114,39114,37226,37227,21441,-4.826792790489582
2020-06-05,37420,43519,37129,40276,142746,8.190291992371128
2020-06-08,41631,41631,39501,39792,21355,-1.2017082133280366
2020-06-09,39985,40857,39114,39986,13733,0.487535182951347
2020-06-10,39985,44923,38436,41487,253641,3.753813834842195
2020-06-11,42309,46327,41728,42600,275474,2.682768096030082
2020-06-12,39211,55380,39211,55380,254668,30.0
2020-06-15,70483,70774,41341,43181,794873,-22.027807872878295
2020-06-16,46569,50151,41922,44633,300330,3.3625900280215837
2020-06-17,43907,48215,43035,44246,123146,-0.8670714493760221
2020-06-18,43374,45552,42696,42697,44427,-3.500881435609999
2020-06-19,43084,44342,37178,39647,87547,-7.143359018197999
2020-06-22,39066,39695,37565,38437,28891,-3.0519333114737557
2020-06-23,38436,42261,38436,40131,137793,4.407211801129121
2020-06-24,40131,40227,38146,38340,33555,-4.4628840547207895
2020-06-25,38001,38001,36597,36743,21624,-4.165362545644236
2020-06-26,37759,37904,34951,35920,16814,-2.2398824265846553
2020-06-29,34467,35338,33983,34177,15937,-4.852449888641425
2020-06-30,34564,35580,32724,33063,11796,-3.2595020042718788
