날짜,시가,고가,저가,종가,거래량,등락률
2023-09-01,3570,3570,3545,3565,59997,0.1404494382022472
2023-09-04,3560,3565,3545,3560,55651,-0.1402524544179523
2023-09-05,3560,3560,3530,3550,107833,-0.2808988764044944
2023-09-06,3530,3555,3530,3540,62545,-0.28169014084507044
2023-09-07,3545,3545,3520,3530,65433,-0.2824858757062147
2023-09-08,3530,3545,3520,3545,73233,0.424929178470255
2023-09-11,3550,3560,3535,3555,78334,0.2820874471086037
2023-09-12,3555,3570,3540,3550,62591,-0.14064697609001406
2023-09-13,3550,3565,3545,3560,57084,0.28169014084507044
2023-09-14,3560,3585,3550,3580,97791,0.5617977528089888
2023-09-15,3570,3660,3570,3660,296692,2.2346368715083798
2023-09-18,3645,3650,3625,3645,62886,-0.4098360655737705
2023-09-19,3640,3650,3630,3640,71448,-0.1371742112482853
2023-09-20,3640,3645,3625,3625,43938,-0.4120879120879121
2023-09-21,3620,3630,3605,3615,58990,-0.27586206896551724
2023-09-22,3615,3615,3565,3570,91353,-1.2448132780082988
2023-09-25,3565,3595,3545,3560,102091,-0.2801120448179272
2023-09-26,3560,3560,3515,3535,159369,-0.7022471910112359
2023-09-27,3540,3540,3470,3535,129874,0.0
