날짜,시가,고가,저가,종가,거래량,등락률
2023-01-02,9810,10350,9810,9980,1317,0.0
2023-01-03,10000,10000,9890,9900,1027,-0.8016032064128256
2023-01-04,9800,10100,9770,9900,2211,0.0
2023-01-05,9990,9990,9880,9900,493,0.0
2023-01-06,9800,10150,9760,9960,957,0.6060606060606061
2023-01-09,10050,10150,9910,10050,1427,0.9036144578313252
2023-01-10,9930,10200,9930,10000,1433,-0.4975124378109453
2023-01-11,10300,10300,10000,10100,562,1.0
2023-01-12,10200,10450,9990,9990,1687,-1.089108910891089
2023-01-13,10150,10150,9940,9960,1198,-0.3003003003003003
2023-01-16,10250,10500,9980,10250,2568,2.9116465863453818
2023-01-17,10400,10650,10300,10350,2244,0.975609756097561
2023-01-18,10250,10650,10250,10400,529,0.4830917874396135
2023-01-19,10500,10750,10400,10750,2419,3.3653846153846154
2023-01-20,10750,10800,10550,10650,1055,-0.9302325581395349
2023-01-25,10650,10800,10630,10630,1633,-0.18779342723004694
2023-01-26,10790,12280,10610,11120,29431,4.609595484477893
2023-01-27,11190,11350,11070,11130,7476,0.08992805755395684
2023-01-30,11120,11220,10960,11100,3045,-0.2695417789757413
2023-01-31,11100,11100,10930,10980,1830,-1.0810810810810811
