날짜,시가,고가,저가,종가,거래량,등락률
2022-07-01,2695,2740,2510,2555,32968,-5.719557195571956
2022-07-04,2555,2570,2450,2505,19137,-1.9569471624266144
2022-07-05,2505,2595,2450,2590,14888,3.3932135728542914
2022-07-06,2605,2690,2590,2650,16878,2.3166023166023164
2022-07-07,2650,2740,2650,2740,7993,3.3962264150943398
2022-07-08,2790,2830,2735,2740,16795,0.0
2022-07-11,2780,2780,2725,2755,6908,0.5474452554744526
2022-07-12,2755,2755,2480,2555,55443,-7.259528130671507
2022-07-13,2555,2610,2500,2610,26994,2.152641878669276
2022-07-14,2610,2635,2565,2630,18229,0.7662835249042145
2022-07-15,2600,2630,2520,2585,12578,-1.7110266159695817
2022-07-18,2615,2635,2595,2620,11319,1.3539651837524178
2022-07-19,2620,2640,2615,2640,19505,0.7633587786259541
2022-07-20,2690,2695,2640,2660,11857,0.7575757575757576
2022-07-21,2705,2710,2660,2670,9383,0.37593984962406013
2022-07-22,2670,2720,2635,2645,13509,-0.9363295880149813
2022-07-25,2615,2645,2600,2600,16331,-1.7013232514177694
2022-07-26,2615,2650,2600,2650,13194,1.9230769230769231
2022-07-27,2670,2670,2610,2655,11012,0.18867924528301888
2022-07-28,2655,2685,2640,2685,7651,1.1299435028248588
2022-07-29,2685,2715,2670,2695,61565,0.37243947858473
