날짜,시가,고가,저가,종가,거래량,등락률
2023-10-04,67400,67400,62200,64400,10613,-6.395348837209303
2023-10-05,64500,66500,61000,65600,17108,1.8633540372670807
2023-10-06,64900,64900,62900,64000,7214,-2.4390243902439024
2023-10-10,63000,64200,62300,63500,3574,-0.78125
2023-10-11,63500,63500,62100,63000,3121,-0.7874015748031495
2023-10-12,63000,64200,62400,64200,3987,1.9047619047619049
2023-10-13,64000,64300,63400,64000,2169,-0.3115264797507788
2023-10-16,63400,63400,61800,62100,10506,-2.96875
2023-10-17,62800,65000,61100,61500,4985,-0.966183574879227
2023-10-18,61900,63500,61500,62700,2306,1.951219512195122
2023-10-19,62700,63000,61400,63000,1658,0.4784688995215311
2023-10-20,62000,62000,60300,61800,3973,-1.9047619047619049
2023-10-23,61000,63800,60200,63800,7340,3.2362459546925564
2023-10-24,63000,64200,61500,64200,8711,0.6269592476489028
2023-10-25,64000,67700,63600,67700,12293,5.451713395638629
2023-10-26,67000,67200,65100,65700,4248,-2.954209748892171
2023-10-27,65100,65600,63500,65500,5580,-0.30441400304414
2023-10-30,65000,67500,64600,67500,5822,3.0534351145038165
2023-10-31,66900,69400,66900,69100,14546,2.3703703703703702
