날짜,시가,고가,저가,종가,거래량,등락률
2017-03-02,14000,14000,13800,13800,491,-1.4285714285714286
2017-03-03,13900,14000,13900,14000,12,1.4492753623188406
2017-03-06,14000,14000,13650,13900,142,-0.7142857142857143
2017-03-07,13900,14500,13900,14500,251,4.316546762589928
2017-03-08,14700,15400,13850,14350,7368,-1.0344827586206897
2017-03-09,14300,14800,14000,14100,1300,-1.7421602787456445
2017-03-10,14450,14700,13800,14000,1636,-0.7092198581560284
2017-03-13,14100,16500,14050,14750,29871,5.357142857142857
2017-03-14,15100,15100,14450,14900,4126,1.0169491525423728
2017-03-15,14900,14900,14200,14650,2940,-1.6778523489932886
2017-03-16,14650,14650,14250,14450,1499,-1.3651877133105803
2017-03-17,14450,14700,14250,14550,1327,0.6920415224913495
2017-03-20,14650,14900,14500,14700,949,1.0309278350515463
2017-03-21,15000,15000,14450,14450,1280,-1.7006802721088436
2017-03-22,14800,14800,14350,14500,471,0.34602076124567477
2017-03-23,14500,15000,14450,14650,1482,1.0344827586206897
2017-03-24,14900,15000,14450,14450,427,-1.3651877133105803
2017-03-27,14450,14800,14400,14550,775,0.6920415224913495
2017-03-28,14900,16500,14550,14800,38560,1.718213058419244
2017-03-29,14750,15100,14500,14800,1044,0.0
2017-03-30,14800,14800,14500,14550,2083,-1.6891891891891893
2017-03-31,14700,14700,14350,14550,1829,0.0
