날짜,시가,고가,저가,종가,거래량,등락률
2022-01-03,11550,11550,11400,11500,29459,0.43668122270742354
2022-01-04,11550,12100,11500,12100,166121,5.217391304347826
2022-01-05,12100,12550,12000,12400,171522,2.479338842975207
2022-01-06,12200,12900,12100,12400,185749,0.0
2022-01-07,12550,12800,12300,12500,106470,0.8064516129032258
2022-01-10,12550,12650,12250,12300,64557,-1.6
2022-01-11,12550,12600,11850,12050,66278,-2.0325203252032518
2022-01-12,12100,12300,11950,12200,81061,1.2448132780082988
2022-01-13,12250,12600,12250,12300,81570,0.819672131147541
2022-01-14,12200,12450,11900,12200,62885,-0.8130081300813009
2022-01-17,12450,12750,11950,12050,105262,-1.2295081967213115
2022-01-18,12050,12200,11350,11550,154479,-4.149377593360995
2022-01-19,11300,11600,11150,11150,90578,-3.463203463203463
2022-01-20,11200,11400,11050,11400,43007,2.242152466367713
2022-01-21,11350,11350,11000,11150,62876,-2.1929824561403506
2022-01-24,11000,11000,10500,10700,79746,-4.0358744394618835
2022-01-25,10700,10750,10050,10150,112320,-5.14018691588785
2022-01-26,10050,10400,10000,10200,52651,0.49261083743842365
2022-01-27,10250,10250,9810,9900,82525,-2.941176470588235
2022-01-28,9850,10300,9770,10250,47130,3.535353535353535
