날짜,시가,고가,저가,종가,거래량,등락률
2017-11-01,166000,171000,166000,170500,2500,2.095808383233533
2017-11-02,169000,169000,167000,167000,1125,-2.0527859237536656
2017-11-03,167000,167500,165500,167500,844,0.29940119760479045
2017-11-06,167000,167500,164000,166000,1663,-0.8955223880597015
2017-11-07,164500,166500,164500,166500,365,0.30120481927710846
2017-11-08,167000,167000,165000,166500,445,0.0
2017-11-09,166500,167500,165500,167500,259,0.6006006006006006
2017-11-10,166500,168000,165500,166500,850,-0.5970149253731344
2017-11-13,167000,168500,166000,166500,1098,0.0
2017-11-14,167000,173000,166500,172000,2400,3.303303303303303
2017-11-15,172000,177000,170000,175000,10668,1.744186046511628
2017-11-16,174500,177500,172500,176000,2733,0.5714285714285714
2017-11-17,175500,176500,174000,176000,751,0.0
2017-11-20,175500,177500,174000,177500,2355,0.8522727272727272
2017-11-21,175000,176000,173500,174500,2107,-1.6901408450704223
2017-11-22,174500,177000,172500,174000,2255,-0.28653295128939826
2017-11-23,174000,175500,173500,173500,2723,-0.28735632183908044
2017-11-24,173500,173500,170000,171000,2393,-1.440922190201729
2017-11-27,171000,171000,166500,166500,2765,-2.631578947368421
2017-11-28,167000,171500,166000,168000,2020,0.9009009009009009
2017-11-29,169000,169000,168000,169000,754,0.5952380952380952
2017-11-30,169500,169500,168000,169000,452,0.0
