날짜,시가,고가,저가,종가,거래량,등락률
2023-04-03,11540,12030,11380,11480,5043,0.5253940455341506
2023-04-04,11480,11930,11480,11700,5718,1.9163763066202089
2023-04-05,11890,12400,11820,12160,20326,3.9316239316239314
2023-04-06,12160,12350,11930,12280,11705,0.9868421052631579
2023-04-07,12380,12800,12200,12330,4309,0.40716612377850164
2023-04-10,12340,12340,11920,11930,8684,-3.2441200324412
2023-04-11,11900,12310,11620,11890,3328,-0.3352891869237217
2023-04-12,12140,12140,11750,11750,1343,-1.1774600504625736
2023-04-13,11810,11990,11610,11680,3157,-0.5957446808510638
2023-04-14,12340,12340,11720,11740,2319,0.5136986301369862
2023-04-17,11710,11820,11550,11670,2183,-0.596252129471891
2023-04-18,12050,12050,11460,11480,2385,-1.6281062553556127
2023-04-19,11480,12000,11480,11950,4810,4.094076655052264
2023-04-20,11950,11950,11530,11530,2375,-3.5146443514644354
2023-04-21,11530,11620,11500,11580,524,0.43365134431916735
2023-04-24,11450,11950,11250,11310,1573,-2.33160621761658
2023-04-25,11540,11540,10920,11170,3219,-1.237842617152962
2023-04-26,11300,11300,10890,10910,1627,-2.3276633840644583
2023-04-27,11310,11310,10880,11050,1382,1.2832263978001834
2023-04-28,11050,11210,10930,11010,810,-0.36199095022624433
