날짜,시가,고가,저가,종가,거래량,등락률
2017-09-01,175500,177000,175500,177000,123,1.1428571428571428
2017-09-04,177000,177000,175500,176500,151,-0.2824858757062147
2017-09-05,177000,177000,173500,176000,157,-0.28328611898017
2017-09-06,176500,176500,175500,175500,92,-0.2840909090909091
2017-09-07,175000,176500,175000,176500,95,0.5698005698005698
2017-09-08,175000,176500,172000,176000,309,-0.28328611898017
2017-09-11,174500,174500,173500,174500,54,-0.8522727272727272
2017-09-12,174500,175500,173000,175500,95,0.5730659025787965
2017-09-13,174000,174500,173500,173500,74,-1.1396011396011396
2017-09-14,175000,175000,174500,175000,77,0.8645533141210375
2017-09-15,172000,174000,172000,173000,23,-1.1428571428571428
2017-09-18,175000,175000,171500,174500,53,0.8670520231213872
2017-09-19,172500,173000,171500,173000,88,-0.8595988538681949
2017-09-20,171000,172000,170000,172000,51,-0.5780346820809248
2017-09-21,171500,172000,171500,172000,192,0.0
2017-09-22,171000,172000,171000,171000,159,-0.5813953488372093
2017-09-25,169500,171000,168000,168000,79,-1.7543859649122806
2017-09-26,170000,172500,169000,171000,58,1.7857142857142856
2017-09-27,170500,173500,170500,173500,71,1.461988304093567
2017-09-28,160000,174000,160000,173500,70,0.0
2017-09-29,174000,175000,172000,175000,48,0.8645533141210375
