날짜,시가,고가,저가,종가,거래량,등락률
2018-05-02,9600,9660,9350,9410,41616,-0.6335797254487857
2018-05-03,9480,10200,9160,9410,105612,0.0
2018-05-04,9470,9520,9330,9400,14523,-0.10626992561105207
2018-05-08,9400,9600,9310,9400,15820,0.0
2018-05-09,9700,10650,9500,10400,109705,10.638297872340425
2018-05-10,10250,10400,9940,10000,51108,-3.8461538461538463
2018-05-11,10000,10450,9740,10000,32273,0.0
2018-05-14,10250,10900,10100,10800,74164,8.0
2018-05-15,10900,10900,10000,10300,56283,-4.62962962962963
2018-05-16,9950,10100,9590,9770,30261,-5.145631067961165
2018-05-17,9860,10150,9670,9900,16733,1.3306038894575232
2018-05-18,10050,11900,9910,10700,466912,8.080808080808081
2018-05-21,11300,13700,10900,12700,840371,18.69158878504673
2018-05-23,13350,13900,11150,11400,285828,-10.236220472440944
2018-05-24,11400,11400,10250,10250,93886,-10.087719298245613
2018-05-25,9900,10300,9610,9930,60298,-3.1219512195121952
2018-05-28,10400,11100,10350,10400,65775,4.733131923464249
2018-05-29,10400,10400,9850,10000,44225,-3.8461538461538463
2018-05-30,9930,10100,9730,9920,25214,-0.8
2018-05-31,9980,11450,9810,10600,242462,6.854838709677419
