날짜,시가,고가,저가,종가,거래량,등락률
2021-09-01,23000,23100,22250,22500,35945,-1.098901098901099
2021-09-02,22800,22800,22250,22450,18789,-0.2222222222222222
2021-09-03,22400,23000,22250,23000,27968,2.4498886414253898
2021-09-06,22950,23500,22650,22900,22418,-0.43478260869565216
2021-09-07,23200,23200,22400,22800,23449,-0.43668122270742354
2021-09-08,22850,22850,21300,22100,23853,-3.070175438596491
2021-09-09,21950,22200,21450,21600,12706,-2.262443438914027
2021-09-10,21850,21850,20750,20750,19978,-3.935185185185185
2021-09-13,20750,20950,20350,20700,12224,-0.24096385542168677
2021-09-14,20350,21450,20350,21300,16200,2.898550724637681
2021-09-15,21100,21500,21000,21200,6398,-0.4694835680751174
2021-09-16,21200,21750,21150,21200,15507,0.0
2021-09-17,21200,21200,20650,20950,10194,-1.179245283018868
2021-09-23,20700,20900,20100,20750,6471,-0.9546539379474941
2021-09-24,20550,20850,20450,20450,6154,-1.4457831325301205
2021-09-27,20350,22200,20350,21350,31241,4.400977995110025
2021-09-28,21600,21600,20850,21000,12618,-1.639344262295082
2021-09-29,20450,21000,20250,20850,7808,-0.7142857142857143
2021-09-30,20750,21000,20400,21000,9783,0.7194244604316548
