날짜,시가,고가,저가,종가,거래량,등락률
2020-02-03,40750,41200,40500,41100,1934,0.8588957055214724
2020-02-04,41100,41300,40500,40650,1901,-1.094890510948905
2020-02-05,40850,41050,40200,40950,4850,0.7380073800738007
2020-02-06,40950,41600,40650,41150,2247,0.4884004884004884
2020-02-07,41350,41350,40800,41200,1522,0.12150668286755771
2020-02-10,41400,41400,41000,41100,280,-0.24271844660194172
2020-02-11,41350,41350,40800,41200,1222,0.24330900243309003
2020-02-12,41050,41050,40800,41000,1073,-0.48543689320388345
2020-02-13,41000,41050,40800,40800,1076,-0.4878048780487805
2020-02-14,41100,41150,40850,41050,2164,0.6127450980392157
2020-02-17,41150,41150,40600,41100,1370,0.12180267965895249
2020-02-18,40900,41100,40550,40800,1120,-0.7299270072992701
2020-02-19,40550,40800,40250,40300,2111,-1.2254901960784315
2020-02-20,40300,40550,40050,40550,2040,0.620347394540943
2020-02-21,40550,40650,39900,40650,2243,0.2466091245376079
2020-02-24,40150,40150,39700,39800,2465,-2.091020910209102
2020-02-25,40800,40900,39300,40850,3168,2.638190954773869
2020-02-26,40700,40800,40350,40700,2138,-0.36719706242350064
2020-02-27,40700,40800,40000,40600,2332,-0.2457002457002457
2020-02-28,40550,40800,39800,40550,15343,-0.12315270935960591
