날짜,시가,고가,저가,종가,거래량,등락률
2020-06-01,11050,11100,10800,10900,346008,-0.9090909090909091
2020-06-02,10900,10950,10750,10850,239298,-0.45871559633027525
2020-06-03,10900,11100,10850,11000,171344,1.3824884792626728
2020-06-04,11100,11250,11050,11100,84144,0.9090909090909091
2020-06-05,11150,11200,11050,11200,50117,0.9009009009009009
2020-06-08,11300,12400,11300,11700,328670,4.464285714285714
2020-06-09,14000,14350,12750,13350,3431351,14.102564102564102
2020-06-10,12900,12950,12150,12300,813595,-7.865168539325842
2020-06-11,12150,12450,11750,12150,458319,-1.2195121951219512
2020-06-12,11500,12300,11350,12050,587833,-0.823045267489712
2020-06-15,12200,12300,11550,11550,417314,-4.149377593360995
2020-06-16,11850,12100,11800,11950,370314,3.463203463203463
2020-06-17,12500,12650,12100,12300,848316,2.928870292887029
2020-06-18,12400,12750,12250,12400,528471,0.8130081300813009
2020-06-19,12550,12850,12000,12000,401591,-3.225806451612903
2020-06-22,12000,12050,11550,11800,174382,-1.6666666666666667
2020-06-23,11800,11900,11650,11850,101402,0.423728813559322
2020-06-24,11850,11900,11700,11800,76336,-0.42194092827004215
2020-06-25,11600,11700,11500,11550,109589,-2.11864406779661
2020-06-26,11650,11650,11400,11600,59612,0.4329004329004329
2020-06-29,11400,11500,11300,11350,67753,-2.1551724137931036
2020-06-30,11400,11600,11400,11600,50837,2.2026431718061676
