날짜,시가,고가,저가,종가,거래량,등락률
2017-02-01,2251,2315,2246,2298,272585,1.6814159292035398
2017-02-02,2341,2452,2319,2363,1401732,2.8285465622280244
2017-02-03,2388,2637,2388,2483,4301441,5.078290308929327
2017-02-06,2529,2551,2422,2543,1077929,2.4164317358034633
2017-02-07,2534,2589,2482,2521,791296,-0.8651199370821865
2017-02-08,2521,2709,2439,2444,4646453,-3.054343514478382
2017-02-09,2465,2649,2461,2641,3019430,8.060556464811784
2017-02-10,2684,2688,2568,2633,1738577,-0.3029155622870125
2017-02-13,2589,2594,2499,2500,881576,-5.051272312951006
2017-02-14,2495,2547,2478,2538,693029,1.52
2017-02-15,2619,2637,2555,2560,1468096,0.8668242710795903
2017-02-16,2534,2534,2448,2461,1265078,-3.8671875
2017-02-17,2469,2585,2444,2560,1395621,4.022754977651362
2017-02-20,2555,2577,2499,2500,669617,-2.34375
2017-02-21,2508,2542,2482,2534,674713,1.3599999999999999
2017-02-22,2516,2534,2452,2461,793482,-2.8808208366219414
2017-02-23,2448,2465,2388,2393,715667,-2.7631044290938642
2017-02-24,2281,2354,2251,2337,826617,-2.340158796489762
2017-02-27,2341,2349,2281,2303,523102,-1.454856653829696
2017-02-28,2289,2332,2233,2255,531487,-2.0842379504993485
