날짜,시가,고가,저가,종가,거래량,등락률
2017-03-02,82300,82500,81400,81800,1102,-0.1221001221001221
2017-03-03,81600,81900,81000,81400,2435,-0.4889975550122249
2017-03-06,81200,81200,80000,80400,2617,-1.2285012285012284
2017-03-07,80400,81200,80100,80700,701,0.3731343283582089
2017-03-08,80300,81600,80000,80000,1843,-0.8674101610904585
2017-03-09,80000,80500,79500,79500,2049,-0.625
2017-03-10,79500,80100,79000,79200,2494,-0.37735849056603776
2017-03-13,79200,79900,79200,79800,1067,0.7575757575757576
2017-03-14,80000,84900,79700,84700,14207,6.140350877192982
2017-03-15,85000,86100,83300,83300,13086,-1.6528925619834711
2017-03-16,83100,84000,81800,82700,6628,-0.7202881152460985
2017-03-17,83000,83300,82300,83000,2209,0.36275695284159615
2017-03-20,83100,83100,81700,82300,6046,-0.8433734939759037
2017-03-21,82400,83500,82000,83100,2886,0.9720534629404617
2017-03-22,82900,83500,81700,83300,5990,0.24067388688327318
2017-03-23,83200,85300,82800,85100,8045,2.1608643457382954
2017-03-24,82800,83800,81500,82000,7650,-3.6427732079905994
2017-03-27,82000,82300,81200,81400,2108,-0.7317073170731708
2017-03-28,81500,81800,81200,81700,2229,0.36855036855036855
2017-03-29,81600,82400,81400,82200,1261,0.6119951040391677
2017-03-30,81700,82500,81200,81800,1324,-0.48661800486618007
2017-03-31,81600,81600,80800,81400,2679,-0.4889975550122249
