날짜,시가,고가,저가,종가,거래량,등락률
2020-02-03,47250,49850,47250,49800,14651,2.786377708978328
2020-02-04,49800,50500,48500,49750,11485,-0.1004016064257028
2020-02-05,50400,50500,45650,45950,35523,-7.63819095477387
2020-02-06,46500,47000,45900,46800,16418,1.8498367791077257
2020-02-07,46950,46950,46250,46300,6232,-1.0683760683760684
2020-02-10,46700,46700,45700,46000,6433,-0.6479481641468683
2020-02-11,46100,47150,46050,46450,5250,0.9782608695652175
2020-02-12,46900,48300,46450,48300,7116,3.982777179763186
2020-02-13,49100,49400,47650,48000,21914,-0.6211180124223602
2020-02-14,48700,48800,47950,48150,6877,0.3125
2020-02-17,48800,50100,48250,49450,12308,2.699896157840083
2020-02-18,49300,49300,47950,48050,9021,-2.8311425682507583
2020-02-19,48200,48500,47150,47850,5524,-0.41623309053069724
2020-02-20,48000,48000,46650,47150,5791,-1.4629049111807733
2020-02-21,46850,47750,46000,46000,11114,-2.4390243902439024
2020-02-24,44600,45000,44050,44150,9114,-4.021739130434782
2020-02-25,44000,45950,43400,45200,12935,2.378255945639864
2020-02-26,45000,45000,44300,44800,15237,-0.8849557522123894
2020-02-27,44200,45650,44000,44350,7975,-1.0044642857142858
2020-02-28,44300,44300,41350,42600,17224,-3.9458850056369785
