날짜,시가,고가,저가,종가,거래량,등락률
2022-08-01,13900,15250,13550,14350,99460,3.6101083032490973
2022-08-02,14300,14300,13800,13900,18231,-3.1358885017421603
2022-08-03,13900,14100,13800,14050,6051,1.079136690647482
2022-08-04,14050,14300,14000,14100,8181,0.3558718861209964
2022-08-05,14200,14250,13900,14150,4385,0.3546099290780142
2022-08-08,14000,14400,13850,14400,17824,1.76678445229682
2022-08-09,14200,14350,13950,14250,7627,-1.0416666666666665
2022-08-10,14250,14400,14050,14200,5473,-0.3508771929824561
2022-08-11,14250,14650,14200,14500,23858,2.112676056338028
2022-08-12,14500,14550,14350,14500,6731,0.0
2022-08-16,14650,15000,14600,14700,11888,1.3793103448275863
2022-08-17,14700,15000,14350,14600,8306,-0.6802721088435374
2022-08-18,14600,14600,14200,14350,8206,-1.7123287671232876
2022-08-19,14350,14350,14050,14100,3795,-1.7421602787456445
2022-08-22,14100,14100,13700,13900,2748,-1.4184397163120568
2022-08-23,13400,13700,13350,13650,3733,-1.7985611510791366
2022-08-24,13650,13750,13500,13650,2097,0.0
2022-08-25,13500,13900,13500,13700,2613,0.3663003663003663
2022-08-26,13750,14050,13700,13850,6735,1.094890510948905
2022-08-29,13300,13600,13300,13500,959,-2.527075812274368
2022-08-30,13400,13700,13250,13500,4862,0.0
2022-08-31,14200,14200,13300,13850,2083,2.5925925925925926
