날짜,시가,고가,저가,종가,거래량,등락률
2022-05-02,19000,19250,18950,19150,1748,-1.03359173126615
2022-05-03,19300,19300,18500,18550,11082,-3.1331592689295036
2022-05-04,18750,18750,18000,18100,16615,-2.4258760107816713
2022-05-06,17900,18250,17800,17800,5098,-1.6574585635359116
2022-05-09,17900,17900,17250,17400,5186,-2.247191011235955
2022-05-10,17350,17500,17000,17500,1381,0.5747126436781609
2022-05-11,17550,17600,17100,17550,2688,0.2857142857142857
2022-05-12,17500,17500,16900,17050,2662,-2.849002849002849
2022-05-13,17150,17600,17150,17550,940,2.932551319648094
2022-05-16,17350,17750,17350,17600,3721,0.2849002849002849
2022-05-17,17500,17800,17500,17800,1644,1.1363636363636365
2022-05-18,17950,18400,17900,18200,3030,2.247191011235955
2022-05-19,17650,18550,17650,18350,3971,0.8241758241758242
2022-05-20,18400,18500,18250,18450,1145,0.544959128065395
2022-05-23,18200,18450,17900,18450,1179,0.0
2022-05-24,18200,18500,18100,18100,1008,-1.8970189701897018
2022-05-25,18150,18150,17800,18150,664,0.2762430939226519
2022-05-26,17800,17900,17500,17500,4114,-3.581267217630854
2022-05-27,17600,17700,17300,17500,1724,0.0
2022-05-30,17300,17500,16900,17250,10082,-1.4285714285714286
2022-05-31,17400,18050,17250,18050,9921,4.63768115942029
