날짜,시가,고가,저가,종가,거래량,등락률
2022-01-03,21664,21760,21378,21426,1220,-2.6002363851259207
2022-01-04,21568,21950,21282,21855,8345,2.00224026883226
2022-01-05,21664,22093,21664,21903,5640,0.2196293754289636
2022-01-06,21664,21903,21521,21808,1537,-0.433730539195544
2022-01-07,21616,21807,21616,21760,949,-0.22010271460014674
2022-01-10,21855,22141,21712,21951,11618,0.8777573529411765
2022-01-11,21951,22285,21712,21951,6198,0.0
2022-01-12,21855,22428,21855,22428,9543,2.173021730217302
2022-01-13,22475,23096,22428,22810,14930,1.7032281077224896
2022-01-14,23048,23048,22332,22571,3234,-1.047786058746164
2022-01-17,22332,22428,20758,20758,14302,-8.032430995525232
2022-01-18,20709,21091,20232,20471,5514,-1.3825994797186627
2022-01-19,20041,20709,20041,20662,6041,0.9330272092228029
2022-01-20,20661,21377,20471,21330,1022,3.232988094085761
2022-01-21,21329,21329,20709,20805,815,-2.461322081575246
2022-01-24,20757,20805,20375,20710,4757,-0.45662100456621
2022-01-25,20662,21330,20233,20615,13680,-0.45871559633027525
2022-01-26,20375,20995,20375,20805,1673,0.9216589861751152
2022-01-27,20805,20853,19898,20710,10671,-0.45662100456621
2022-01-28,20471,21139,20471,21092,4247,1.8445195557701595
