날짜,시가,고가,저가,종가,거래량,등락률
2017-02-01,5450,5650,5420,5510,8212,-2.65017667844523
2017-02-02,5430,5430,5340,5400,8204,-1.9963702359346642
2017-02-03,5400,5510,5330,5490,3354,1.6666666666666667
2017-02-06,5540,5540,5440,5440,212,-0.9107468123861567
2017-02-07,5340,5450,5310,5370,3255,-1.2867647058823528
2017-02-08,5300,5370,5260,5350,3415,-0.37243947858473
2017-02-09,5340,5420,5260,5410,1317,1.1214953271028036
2017-02-10,5360,5360,5270,5270,325,-2.5878003696857674
2017-02-13,5230,5470,5220,5380,498,2.0872865275142316
2017-02-14,5290,5380,5220,5270,2452,-2.0446096654275094
2017-02-15,5290,5460,5290,5460,1328,3.6053130929791273
2017-02-16,5500,5500,5350,5350,3092,-2.0146520146520146
2017-02-17,5450,5490,5390,5490,281,2.6168224299065423
2017-02-20,5530,5550,5310,5470,2791,-0.36429872495446264
2017-02-21,5350,5470,5310,5380,7536,-1.6453382084095063
2017-02-22,5380,5420,5330,5380,583,0.0
2017-02-23,5370,5370,5270,5270,2668,-2.0446096654275094
2017-02-24,5340,5340,5230,5280,1644,0.18975332068311196
2017-02-27,5220,5300,5200,5240,996,-0.7575757575757576
2017-02-28,5270,5270,5190,5260,2527,0.38167938931297707
