날짜,시가,고가,저가,종가,거래량,등락률
2017-08-01,25100,25250,24500,24750,142192,-0.8016032064128256
2017-08-02,24750,24900,24250,24800,119361,0.20202020202020202
2017-08-03,24850,25350,24150,24400,205272,-1.6129032258064515
2017-08-04,24900,25450,24400,24800,192570,1.639344262295082
2017-08-07,25000,25000,24500,24550,92812,-1.0080645161290323
2017-08-08,24600,24650,24350,24600,161578,0.20366598778004072
2017-08-09,24650,25250,24450,24850,158892,1.0162601626016259
2017-08-10,24850,25200,24400,24850,99446,0.0
2017-08-11,24650,24850,24350,24450,97855,-1.6096579476861168
2017-08-14,24500,24700,24400,24450,73500,0.0
2017-08-16,24500,24800,24400,24450,83492,0.0
2017-08-17,24500,25000,24500,24950,98434,2.044989775051125
2017-08-18,24700,25250,24700,25100,89858,0.6012024048096193
2017-08-21,25100,25500,25050,25250,91652,0.5976095617529881
2017-08-22,25500,25500,24750,25000,83800,-0.9900990099009901
2017-08-23,25150,25200,24800,25100,83375,0.4
2017-08-24,24950,25500,24900,25250,80332,0.5976095617529881
2017-08-25,25350,25600,24900,25200,78818,-0.19801980198019803
2017-08-28,25100,25200,24750,24850,73390,-1.3888888888888888
2017-08-29,24750,24850,24150,24450,108387,-1.6096579476861168
2017-08-30,24450,24650,23850,24150,116167,-1.2269938650306749
2017-08-31,24050,24150,23650,23950,141771,-0.8281573498964804
