날짜,시가,고가,저가,종가,거래량,등락률
2018-03-02,59200,59600,58200,58400,90,-1.6835016835016834
2018-03-05,58400,59500,57400,58000,674,-0.684931506849315
2018-03-06,58000,60000,57100,59900,1043,3.2758620689655173
2018-03-07,59200,59900,57300,59400,1444,-0.8347245409015025
2018-03-08,58900,58900,57000,57000,1868,-4.040404040404041
2018-03-09,57400,58000,57000,57900,623,1.5789473684210527
2018-03-12,57900,58700,57800,58700,350,1.381692573402418
2018-03-13,58000,58700,56800,57800,2595,-1.5332197614991483
2018-03-14,57600,58300,56800,58200,2252,0.6920415224913495
2018-03-15,57900,58000,57300,57800,518,-0.6872852233676976
2018-03-16,57300,58500,56900,58400,807,1.0380622837370241
2018-03-19,58000,58500,57000,58000,570,-0.684931506849315
2018-03-20,57900,57900,57500,57900,40,-0.1724137931034483
2018-03-21,57600,58000,56700,57200,1206,-1.2089810017271159
2018-03-22,57200,57800,56800,57600,998,0.6993006993006993
2018-03-23,57300,58000,56300,56900,281,-1.215277777777778
2018-03-26,57000,57900,56900,57900,111,1.7574692442882252
2018-03-27,57700,57900,56800,57800,127,-0.17271157167530224
2018-03-28,56800,58000,56400,57200,2318,-1.0380622837370241
2018-03-29,56400,57500,56400,57100,172,-0.17482517482517482
2018-03-30,57100,57400,56400,57200,662,0.17513134851138354
