날짜,시가,고가,저가,종가,거래량,등락률
2023-08-01,9320,9530,9020,9400,12754,1.0752688172043012
2023-08-02,9210,9440,9190,9320,5103,-0.851063829787234
2023-08-03,9320,9320,8750,9050,6263,-2.896995708154506
2023-08-04,8750,9100,8750,9080,1502,0.3314917127071823
2023-08-07,9000,10820,8840,9990,65234,10.022026431718063
2023-08-08,10470,10510,9430,9980,11992,-0.10010010010010009
2023-08-09,9980,10040,9600,10020,2510,0.4008016032064128
2023-08-10,9910,10160,9910,10120,2528,0.998003992015968
2023-08-11,9880,10160,9710,9980,2545,-1.383399209486166
2023-08-14,9980,9980,9750,9880,1217,-1.002004008016032
2023-08-16,9560,9760,9510,9690,2343,-1.9230769230769231
2023-08-17,9760,9760,9300,9480,2518,-2.1671826625387
2023-08-18,9490,11900,9100,9920,246524,4.641350210970464
2023-08-21,9920,9920,9520,9750,13936,-1.7137096774193548
2023-08-22,9750,12000,9450,9520,124391,-2.358974358974359
2023-08-23,9700,9860,9330,9400,14204,-1.2605042016806722
2023-08-24,9390,11500,9300,9710,93118,3.2978723404255317
2023-08-25,9710,9720,9460,9660,11172,-0.5149330587023687
2023-08-28,9720,9850,9620,9800,6384,1.4492753623188406
2023-08-29,9800,9930,9710,9800,4846,0.0
2023-08-30,9810,9860,9650,9790,9037,-0.10204081632653061
2023-08-31,9720,9810,9690,9760,4838,-0.30643513789581206
