날짜,시가,고가,저가,종가,거래량,등락률
2023-09-01,9200,9210,9080,9080,346,-0.547645125958379
2023-09-04,9080,9480,9080,9350,568,2.973568281938326
2023-09-05,9340,9340,9200,9270,275,-0.8556149732620321
2023-09-06,9270,9420,9180,9300,449,0.3236245954692557
2023-09-07,9190,9420,9150,9250,3099,-0.5376344086021506
2023-09-08,9600,10140,9300,9540,9417,3.135135135135135
2023-09-11,9540,9540,9260,9350,980,-1.9916142557651992
2023-09-12,9440,9440,9090,9100,1000,-2.6737967914438503
2023-09-13,9090,9140,8960,9010,990,-0.9890109890109889
2023-09-14,8990,9150,8990,9090,1143,0.8879023307436182
2023-09-15,9090,9220,9030,9180,993,0.9900990099009901
2023-09-18,9040,9340,9040,9170,375,-0.10893246187363835
2023-09-19,9340,9340,8990,9180,1558,0.10905125408942204
2023-09-20,8990,9840,8990,9330,1854,1.6339869281045754
2023-09-21,9330,9350,9130,9250,365,-0.857449088960343
2023-09-22,9120,9270,9100,9270,107,0.21621621621621623
2023-09-25,9130,9300,9000,9150,2731,-1.2944983818770228
2023-09-26,9260,9260,9030,9190,571,0.4371584699453552
2023-09-27,9020,9160,9000,9090,835,-1.088139281828074
