날짜,시가,고가,저가,종가,거래량,등락률
2023-05-02,11430,11700,11270,11350,4832,-0.699912510936133
2023-05-03,11280,11340,11180,11190,5766,-1.4096916299559472
2023-05-04,11190,11280,11140,11270,1673,0.7149240393208222
2023-05-08,11270,11290,11180,11200,2147,-0.6211180124223602
2023-05-09,11230,11270,11090,11250,1307,0.4464285714285714
2023-05-10,11450,11450,11130,11130,1140,-1.0666666666666667
2023-05-11,11100,11240,10860,11120,4832,-0.08984725965858043
2023-05-12,11120,11120,10950,11120,1305,0.0
2023-05-15,11160,11350,11050,11340,2980,1.9784172661870503
2023-05-16,11170,11330,11140,11240,1630,-0.8818342151675485
2023-05-17,11310,11310,11200,11210,987,-0.26690391459074736
2023-05-18,11220,11250,11130,11220,888,0.08920606601248886
2023-05-19,11250,11350,11200,11330,2023,0.9803921568627451
2023-05-22,11330,11340,11230,11290,1514,-0.353045013239188
2023-05-23,11350,11470,11270,11300,3745,0.08857395925597875
2023-05-24,11220,11330,11220,11240,2459,-0.5309734513274336
2023-05-25,11290,11470,11020,11270,2299,0.26690391459074736
2023-05-26,11270,11350,11070,11180,2719,-0.7985803016858917
2023-05-30,11180,11370,11050,11050,3270,-1.1627906976744187
2023-05-31,11050,11120,10720,11020,7173,-0.27149321266968324
