날짜,시가,고가,저가,종가,거래량,등락률
2022-09-01,22000,22250,21950,21950,532,-0.45351473922902497
2022-09-02,22050,22100,22000,22100,303,0.683371298405467
2022-09-05,22100,22400,21950,22150,341,0.22624434389140274
2022-09-06,22000,22300,22000,22250,142,0.4514672686230248
2022-09-07,22450,22450,22100,22450,495,0.8988764044943821
2022-09-08,22350,22350,21950,22200,620,-1.1135857461024499
2022-09-13,22200,22350,22200,22250,636,0.22522522522522523
2022-09-14,22250,22450,22100,22450,717,0.8988764044943821
2022-09-15,22350,22350,21800,22350,1072,-0.4454342984409799
2022-09-16,22100,22350,22100,22350,387,0.0
2022-09-19,22350,22400,22050,22400,890,0.22371364653243847
2022-09-20,22400,22500,22250,22400,591,0.0
2022-09-21,22400,22900,22300,22850,1674,2.0089285714285716
2022-09-22,22700,22850,22300,22450,1036,-1.75054704595186
2022-09-23,22550,22550,21900,22200,728,-1.1135857461024499
2022-09-26,22200,22200,21400,21550,2745,-2.9279279279279278
2022-09-27,21300,21500,20850,20900,2296,-3.0162412993039442
2022-09-28,20900,21050,20500,20950,3133,0.23923444976076555
2022-09-29,20850,21050,20750,20900,1152,-0.23866348448687352
2022-09-30,21100,21150,20650,20700,1276,-0.9569377990430622
