날짜,시가,고가,저가,종가,거래량,등락률
2019-01-02,29050,29250,28600,28850,246212,-0.3454231433506045
2019-01-03,28850,29750,28350,29350,320378,1.733102253032929
2019-01-04,29100,30150,28900,29700,360790,1.192504258943782
2019-01-07,29950,30350,28750,29800,430204,0.33670033670033667
2019-01-08,29400,29550,27100,27300,1139022,-8.389261744966444
2019-01-09,27650,30100,27650,29600,1300472,8.424908424908425
2019-01-10,29650,30250,28300,29900,610011,1.0135135135135136
2019-01-11,29900,30150,29300,29450,174309,-1.5050167224080269
2019-01-14,28900,30100,28900,29850,258012,1.3582342954159592
2019-01-15,29850,32000,29850,31550,930104,5.6951423785594635
2019-01-16,31850,32150,31250,31600,403685,0.15847860538827258
2019-01-17,31500,31550,30200,31000,571156,-1.89873417721519
2019-01-18,31300,33000,31100,32950,929475,6.290322580645161
2019-01-21,33200,34400,32450,32600,992662,-1.062215477996965
2019-01-22,32750,33600,32200,32550,570595,-0.15337423312883436
2019-01-23,32250,33300,32100,33150,409363,1.8433179723502304
2019-01-24,33050,33050,32400,32500,321005,-1.9607843137254901
2019-01-25,32400,32850,32150,32500,360759,0.0
2019-01-28,32950,33600,32500,32800,536881,0.9230769230769231
2019-01-29,33000,33750,32550,33500,567402,2.1341463414634148
2019-01-30,33500,33700,33000,33200,431393,-0.8955223880597015
2019-01-31,33650,34650,33550,33950,536293,2.2590361445783134
