날짜,시가,고가,저가,종가,거래량,등락률
2021-08-02,4610,4675,4595,4630,407835,0.43383947939262474
2021-08-03,4655,4655,4595,4620,191061,-0.21598272138228944
2021-08-04,4625,4650,4615,4645,232456,0.5411255411255411
2021-08-05,4645,4650,4620,4635,201221,-0.2152852529601722
2021-08-06,4665,4830,4655,4795,876602,3.4519956850053934
2021-08-09,4810,4830,4730,4780,596317,-0.31282586027111575
2021-08-10,4780,4795,4745,4785,149467,0.10460251046025104
2021-08-11,4765,4800,4740,4740,176931,-0.9404388714733543
2021-08-12,4740,4770,4700,4705,171641,-0.7383966244725738
2021-08-13,4730,4740,4640,4695,761714,-0.21253985122210414
2021-08-17,4695,4720,4620,4620,171177,-1.5974440894568689
2021-08-18,4600,4660,4590,4650,199089,0.6493506493506493
2021-08-19,4615,4640,4485,4500,449645,-3.225806451612903
2021-08-20,4540,4560,4465,4500,372030,0.0
2021-08-23,4545,4585,4505,4560,284863,1.3333333333333335
2021-08-24,4590,4650,4590,4625,404095,1.425438596491228
2021-08-25,4620,4645,4580,4615,276062,-0.21621621621621623
2021-08-26,4625,4640,4605,4610,82872,-0.10834236186348861
2021-08-27,4635,4760,4615,4715,526185,2.27765726681128
2021-08-30,4750,4750,4685,4720,172218,0.10604453870625664
2021-08-31,4725,4765,4685,4750,394547,0.6355932203389831
