날짜,시가,고가,저가,종가,거래량,등락률
2023-02-01,11310,11310,10890,11000,1045,0.18214936247723132
2023-02-02,10950,11200,10900,11200,3426,1.8181818181818181
2023-02-03,11220,11290,11020,11020,3038,-1.607142857142857
2023-02-06,10720,11500,10720,11220,6416,1.8148820326678767
2023-02-07,11130,11650,11130,11480,4601,2.3172905525846703
2023-02-08,11500,11910,11500,11650,4127,1.480836236933798
2023-02-09,11720,12000,11520,11960,2281,2.6609442060085837
2023-02-10,11960,12050,11760,11760,7323,-1.6722408026755853
2023-02-13,11760,11890,11500,11510,1529,-2.1258503401360542
2023-02-14,11910,11950,11540,11700,3303,1.6507384882710685
2023-02-15,11890,11890,11350,11500,825,-1.7094017094017095
2023-02-16,11700,12640,11570,12320,14634,7.130434782608695
2023-02-17,12260,12490,11850,12430,3325,0.8928571428571428
2023-02-20,12700,12760,12430,12630,6165,1.6090104585679808
2023-02-21,12600,13550,12600,13320,26940,5.463182897862233
2023-02-22,13280,15790,13200,13460,242273,1.0510510510510511
2023-02-23,13570,13870,12510,12930,41168,-3.937592867756315
2023-02-24,12850,13090,12500,12650,4926,-2.165506573859242
2023-02-27,12650,12650,12100,12130,3186,-4.1106719367588935
2023-02-28,12110,12790,12080,12580,14050,3.709810387469085
